,Age,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Burnout,Job_satisfaction,Age_centered,Salary_mod_Age,Actual_hrs_mod_Age,Effort_mod_Age,Policy_influence_mod_Age,Teaching_percent_mod_Age,Research_percent_mod_Age,Academic_Resources_mod_Age,Perceived_Autonomy_mod_Age,Age_centered_mod_Age
209,49.0,3.0,27.69230769230769,40.0,100.0,2.0,17.073170731707318,73.17073170731707,3.8333333333333335,4.666666666666667,3.5,3.4,8.546067415730334,1356.923076923077,1960.0,4900.0,98.0,836.5853658536586,3585.3658536585367,187.83333333333334,228.66666666666669,418.7573033707864
210,39.0,3.0,27.115384615384613,47.5,118.75,2.0,7.246376811594203,65.21739130434783,4.0,4.666666666666667,2.0,3.6,-1.4539325842696655,1057.5,1852.5,4631.25,78.0,282.60869565217394,2543.4782608695655,156.0,182.0,-56.703370786516956
211,31.0,3.0,20.0,30.0,100.0,1.0,33.33333333333333,33.33333333333333,4.833333333333333,3.6666666666666665,3.75,3.8,-9.453932584269666,620.0,930.0,3100.0,31.0,1033.3333333333333,1033.3333333333333,149.83333333333331,113.66666666666666,-293.07191011235966
212,34.0,3.0,28.846153846153847,40.0,100.0,1.0,25.0,25.0,2.8333333333333335,4.166666666666667,3.25,3.0,-6.4539325842696655,980.7692307692308,1360.0,3400.0,34.0,850.0,850.0,96.33333333333334,141.66666666666669,-219.43370786516863
213,39.0,3.0,28.846153846153847,50.0,125.0,3.0,28.15980063857955,52.79962619733666,3.3333333333333335,3.0,2.75,3.8,-1.4539325842696655,1125.0,1950.0,4875.0,117.0,1098.2322249046024,2059.1854216961297,130.0,117.0,-56.703370786516956
214,32.0,3.0,27.115384615384613,55.0,137.5,1.0,21.818181818181817,52.72727272727272,2.8333333333333335,2.1666666666666665,2.75,3.2,-8.453932584269666,867.6923076923076,1760.0,4400.0,32.0,698.1818181818181,1687.272727272727,90.66666666666667,69.33333333333333,-270.5258426966293
215,30.0,3.0,14.134615384615383,45.0,112.5,1.0,0.0,75.0,3.6666666666666665,3.0,4.0,3.0,-10.453932584269666,424.0384615384615,1350.0,3375.0,30.0,0.0,2250.0,110.0,90.0,-313.61797752808997
216,39.0,3.0,18.0,30.0,120.0,2.0,0.0,83.33333333333334,3.5,3.5,3.25,2.8,-1.4539325842696655,702.0,1170.0,4680.0,78.0,0.0,3250.0000000000005,136.5,136.5,-56.703370786516956
217,43.0,3.0,28.846153846153847,40.0,100.0,1.0,20.0,40.0,3.5,1.9281609195402298,5.0,2.4,2.5460674157303345,1240.3846153846155,1720.0,4300.0,43.0,860.0,1720.0,150.5,82.91091954022988,109.48089887640438
218,34.0,3.0,26.538461538461537,26.0,130.0,1.0,25.0,25.0,3.6666666666666665,2.3333333333333335,3.75,3.2,-6.4539325842696655,902.3076923076923,884.0,4420.0,34.0,850.0,850.0,124.66666666666666,79.33333333333334,-219.43370786516863
219,32.0,3.0,24.807692307692307,50.0,125.0,2.0,20.0,10.0,3.5,1.8333333333333333,3.5,3.0,-8.453932584269666,793.8461538461538,1600.0,4000.0,64.0,640.0,320.0,112.0,58.666666666666664,-270.5258426966293
220,30.0,3.0,38.46153846153846,40.0,133.33333333333331,4.0,33.33333333333333,33.33333333333333,2.6666666666666665,4.333333333333333,4.0,3.8,-10.453932584269666,1153.8461538461538,1200.0,3999.9999999999995,120.0,999.9999999999999,999.9999999999999,80.0,130.0,-313.61797752808997
221,35.0,3.0,27.115384615384613,55.0,137.5,2.0,18.181818181818183,63.63636363636363,3.8333333333333335,2.8333333333333335,3.75,2.8,-5.4539325842696655,949.0384615384614,1925.0,4812.5,70.0,636.3636363636364,2227.272727272727,134.16666666666669,99.16666666666667,-190.8876404494383
222,40.0,3.0,28.125,15.0,46.875,1.0,0.0,33.33333333333333,3.3333333333333335,2.3333333333333335,3.5,2.0,-0.45393258426966554,1125.0,600.0,1875.0,40.0,0.0,1333.333333333333,133.33333333333334,93.33333333333334,-18.15730337078662
223,30.0,3.0,23.653846153846153,50.0,125.0,2.0,30.0,50.0,3.1666666666666665,4.0,4.0,3.6,-10.453932584269666,709.6153846153846,1500.0,3750.0,60.0,900.0,1500.0,95.0,120.0,-313.61797752808997
224,52.0,3.0,25.961538461538463,44.0,110.0,2.0,23.25581395348837,46.51162790697674,3.5,4.833333333333333,2.5,3.6,11.546067415730334,1350.0,2288.0,5720.0,104.0,1209.3023255813953,2418.6046511627906,182.0,251.33333333333331,600.3955056179774
225,33.0,3.0,20.192307692307693,52.5,131.25,1.0,27.27272727272727,36.36363636363637,3.5,3.5,3.75,3.4,-7.4539325842696655,666.3461538461539,1732.5,4331.25,33.0,899.9999999999999,1200.0,115.5,115.5,-245.97977528089896
226,42.0,3.0,30.0,40.0,100.0,2.0,50.0,30.0,4.0,4.5,3.0,3.8,1.5460674157303345,1260.0,1680.0,4200.0,84.0,2100.0,1260.0,168.0,189.0,64.93483146067405
227,50.0,3.0,32.30769230769231,50.0,125.0,3.0,9.803921568627452,88.23529411764706,3.907246376811594,3.1666666666666665,3.75,3.4,9.546067415730334,1615.3846153846152,2500.0,6250.0,150.0,490.1960784313726,4411.764705882353,195.36231884057972,158.33333333333331,477.3033707865167
228,29.0,3.0,25.096153846153847,55.0,137.5,1.0,36.36363636363637,36.36363636363637,2.8333333333333335,2.5,4.25,1.8,-11.453932584269666,727.7884615384615,1595.0,3987.5,29.0,1054.5454545454547,1054.5454545454547,82.16666666666667,72.5,-332.1640449438203
229,47.0,3.0,17.307692307692307,50.0,125.0,2.0,25.53191489361702,31.914893617021278,3.8333333333333335,2.6666666666666665,4.0,3.2,6.5460674157303345,813.4615384615385,2350.0,5875.0,94.0,1200.0,1500.0,180.16666666666669,125.33333333333333,307.6651685393257
230,34.0,3.0,34.217506631299734,45.0,155.17241379310346,1.0,33.33333333333333,33.33333333333333,2.3333333333333335,2.3333333333333335,5.0,2.6,-6.4539325842696655,1163.395225464191,1530.0,5275.862068965517,34.0,1133.3333333333333,1133.3333333333333,79.33333333333334,79.33333333333334,-219.43370786516863
231,30.0,3.0,29.423076923076923,40.0,100.0,1.0,0.0,75.0,2.8333333333333335,3.3333333333333335,3.5,3.2,-10.453932584269666,882.6923076923077,1200.0,3000.0,30.0,0.0,2250.0,85.0,100.0,-313.61797752808997
232,31.0,3.0,25.384615384615383,40.0,100.0,3.0,50.0,33.33333333333333,2.8333333333333335,2.1666666666666665,4.25,2.4,-9.453932584269666,786.9230769230769,1240.0,3100.0,93.0,1550.0,1033.3333333333333,87.83333333333334,67.16666666666666,-293.07191011235966
233,33.0,3.0,23.72134615384615,50.0,125.0,4.0,24.0,60.0,3.0,1.8333333333333333,4.0,2.4,-7.4539325842696655,782.804423076923,1650.0,4125.0,132.0,792.0,1980.0,99.0,60.5,-245.97977528089896
234,40.0,3.0,30.0,40.0,100.0,3.0,50.0,12.5,3.5,2.0,3.0,2.8,-0.45393258426966554,1200.0,1600.0,4000.0,120.0,2000.0,500.0,140.0,80.0,-18.15730337078662
235,39.0,3.0,29.423076923076923,45.0,112.5,2.0,15.555555555555555,31.11111111111111,2.8333333333333335,3.5,4.25,2.4,-1.4539325842696655,1147.5,1755.0,4387.5,78.0,606.6666666666666,1213.3333333333333,110.5,136.5,-56.703370786516956
236,38.0,3.0,21.230769230769234,15.0,150.0,1.0,25.286713286713287,12.643356643356643,3.3768115942028984,2.8333333333333335,3.25,3.4,-2.4539325842696655,806.7692307692308,570.0,5700.0,38.0,960.8951048951049,480.4475524475524,128.31884057971013,107.66666666666667,-93.24943820224729
237,30.0,3.0,29.284615384615385,25.7,128.5,1.0,33.33333333333333,33.33333333333333,3.5,2.3333333333333335,2.75,3.0,-10.453932584269666,878.5384615384615,771.0,3855.0,30.0,999.9999999999999,999.9999999999999,105.0,70.0,-313.61797752808997
238,32.0,3.0,24.230769230769234,40.0,100.0,2.0,44.11764705882353,11.76470588235294,4.333333333333333,2.1666666666666665,4.0,2.4,-8.453932584269666,775.3846153846155,1280.0,3200.0,64.0,1411.764705882353,376.4705882352941,138.66666666666666,69.33333333333333,-270.5258426966293
239,41.0,3.0,25.961538461538463,45.0,112.5,1.0,6.666666666666667,50.0,3.5,2.8333333333333335,3.0,3.2,0.5460674157303345,1064.423076923077,1845.0,4612.5,41.0,273.33333333333337,2050.0,143.5,116.16666666666667,22.388764044943713
240,48.0,3.0,17.307692307692307,40.0,100.0,2.0,35.0,15.0,3.3333333333333335,3.8333333333333335,4.0,3.8,7.5460674157303345,830.7692307692307,1920.0,4800.0,96.0,1680.0,720.0,160.0,184.0,362.21123595505605
241,36.0,3.0,25.096153846153847,40.0,100.0,2.0,20.0,50.0,2.3333333333333335,2.5,4.25,2.4,-4.4539325842696655,903.4615384615385,1440.0,3600.0,72.0,720.0,1800.0,84.0,90.0,-160.34157303370796
242,29.0,3.0,25.107115384615383,40.0,100.0,1.0,50.0,37.5,4.333333333333333,3.6666666666666665,4.0,3.6,-11.453932584269666,728.1063461538461,1160.0,2900.0,29.0,1450.0,1087.5,125.66666666666666,106.33333333333333,-332.1640449438203
243,39.0,3.0,25.092307692307692,30.0,100.0,1.0,0.0,33.33333333333333,3.6666666666666665,4.666666666666667,4.0,2.6,-1.4539325842696655,978.6,1170.0,3900.0,39.0,0.0,1299.9999999999998,143.0,182.0,-56.703370786516956
244,27.0,3.0,25.107692307692307,50.0,125.0,2.0,10.0,80.0,3.3333333333333335,4.333333333333333,2.75,3.8,-13.453932584269666,677.9076923076923,1350.0,3375.0,54.0,270.0,2160.0,90.0,116.99999999999999,-363.256179775281
245,36.0,3.0,28.269230769230766,40.0,100.0,1.0,7.5,55.00000000000001,3.5,3.0,3.5,3.2,-4.4539325842696655,1017.6923076923076,1440.0,3600.0,36.0,270.0,1980.0000000000002,126.0,108.0,-160.34157303370796
246,29.0,3.0,27.282692307692308,50.0,125.0,2.0,0.0,63.63636363636363,3.1666666666666665,3.5,3.5,3.8,-11.453932584269666,791.1980769230769,1450.0,3625.0,58.0,0.0,1845.4545454545453,91.83333333333333,101.5,-332.1640449438203
247,33.0,3.0,29.290384615384614,44.0,110.0,2.0,37.03703703703704,37.03703703703704,4.333333333333333,3.6666666666666665,4.0,3.8,-7.4539325842696655,966.5826923076922,1452.0,3630.0,66.0,1222.2222222222222,1222.2222222222222,143.0,121.0,-245.97977528089896
248,41.0,3.0,28.846153846153847,40.0,100.0,2.0,20.0,75.0,4.333333333333333,3.1666666666666665,3.0,3.0,0.5460674157303345,1182.6923076923076,1640.0,4100.0,82.0,820.0,3075.0,177.66666666666666,129.83333333333331,22.388764044943713
249,42.0,3.0,19.03846153846154,47.5,118.75,1.0,55.55555555555556,22.22222222222222,4.166666666666667,3.5,4.25,3.2,1.5460674157303345,799.6153846153846,1995.0,4987.5,42.0,2333.3333333333335,933.3333333333333,175.0,147.0,64.93483146067405
250,31.0,3.0,28.846153846153847,50.0,125.0,1.0,0.0,40.0,3.6666666666666665,4.666666666666667,4.0,4.4,-9.453932584269666,894.2307692307693,1550.0,3875.0,31.0,0.0,1240.0,113.66666666666666,144.66666666666669,-293.07191011235966
251,31.0,3.0,25.096153846153847,50.0,125.0,2.0,16.0,24.0,4.0,4.166666666666667,3.25,3.4,-9.453932584269666,777.9807692307693,1550.0,3875.0,62.0,496.0,744.0,124.0,129.16666666666669,-293.07191011235966
252,33.0,3.0,29.284615384615385,40.0,100.0,2.0,12.5,62.5,4.833333333333333,5.0,1.75,4.0,-7.4539325842696655,966.3923076923077,1320.0,3300.0,66.0,412.5,2062.5,159.5,165.0,-245.97977528089896
253,39.0,3.0,26.373626373626376,40.0,114.28571428571428,1.0,12.5,0.0,2.3333333333333335,3.1666666666666665,5.0,1.2,-1.4539325842696655,1028.5714285714287,1560.0,4457.142857142857,39.0,487.5,0.0,91.0,123.5,-56.703370786516956
254,38.0,3.0,32.11538461538461,29.0,120.83333333333331,1.0,13.333333333333334,33.33333333333333,4.5,3.6666666666666665,3.0,3.6,-2.4539325842696655,1220.3846153846152,1102.0,4591.666666666666,38.0,506.6666666666667,1266.6666666666665,171.0,139.33333333333331,-93.24943820224729
255,37.0,3.0,29.286057692307693,32.0,100.0,2.0,25.0,50.0,3.5,4.0,2.5,2.8,-3.4539325842696655,1083.5841346153848,1184.0,3700.0,74.0,925.0,1850.0,129.5,148.0,-127.79550561797762
256,41.0,3.0,21.923076923076923,40.0,100.0,1.0,33.33333333333333,22.22222222222222,3.3333333333333335,2.6666666666666665,3.75,2.6,0.5460674157303345,898.8461538461538,1640.0,4100.0,41.0,1366.6666666666665,911.1111111111111,136.66666666666669,109.33333333333333,22.388764044943713
257,34.0,3.0,25.107115384615383,40.0,100.0,1.0,0.0,60.0,4.5,4.333333333333333,5.0,3.6,-6.4539325842696655,853.641923076923,1360.0,3400.0,34.0,0.0,2040.0,153.0,147.33333333333331,-219.43370786516863
258,33.0,3.0,24.230769230769234,40.0,100.0,3.0,0.0,50.0,3.8333333333333335,3.3333333333333335,3.0,3.8,-7.4539325842696655,799.6153846153848,1320.0,3300.0,99.0,0.0,1650.0,126.5,110.0,-245.97977528089896
259,28.0,3.0,25.107115384615383,40.0,100.0,1.0,25.0,62.5,3.5,4.5,3.5,4.8,-12.453932584269666,702.9992307692307,1120.0,2800.0,28.0,700.0,1750.0,98.0,126.0,-348.71011235955064
260,31.0,3.0,23.076923076923077,45.0,112.5,1.0,0.0,92.6829268292683,4.5,2.8333333333333335,5.0,3.2,-9.453932584269666,715.3846153846154,1395.0,3487.5,31.0,0.0,2873.1707317073174,139.5,87.83333333333334,-293.07191011235966
261,35.0,3.0,43.84615384615385,40.0,100.0,1.0,20.0,20.0,3.1666666666666665,3.3333333333333335,2.0,4.2,-5.4539325842696655,1534.6153846153845,1400.0,3500.0,35.0,700.0,700.0,110.83333333333333,116.66666666666667,-190.8876404494383
262,36.0,3.0,16.153846153846153,40.0,100.0,1.0,37.5,37.5,3.9454022988505746,3.3333333333333335,4.0,3.2,-4.4539325842696655,581.5384615384615,1440.0,3600.0,36.0,1350.0,1350.0,142.0344827586207,120.0,-160.34157303370796
263,36.0,3.0,18.66346153846154,55.0,137.5,2.0,27.27272727272727,27.27272727272727,3.1666666666666665,1.8333333333333333,4.0,3.0,-4.4539325842696655,671.8846153846155,1980.0,4950.0,72.0,981.8181818181818,981.8181818181818,114.0,66.0,-160.34157303370796
264,36.0,3.0,29.561538461538465,47.5,118.75,2.0,0.0,62.5,3.0,3.3333333333333335,3.75,3.4,-4.4539325842696655,1064.2153846153847,1710.0,4275.0,72.0,0.0,2250.0,108.0,120.0,-160.34157303370796
265,33.0,3.0,27.115384615384613,40.0,100.0,4.0,32.03855968244967,32.03855968244967,3.6666666666666665,4.5,1.75,1.4,-7.4539325842696655,894.8076923076923,1320.0,3300.0,132.0,1057.2724695208392,1057.2724695208392,121.0,148.5,-245.97977528089896
266,31.0,3.0,20.769230769230766,40.0,100.0,1.0,2.2222222222222223,77.77777777777779,4.333333333333333,4.0,3.25,4.0,-9.453932584269666,643.8461538461538,1240.0,3100.0,31.0,68.88888888888889,2411.1111111111113,134.33333333333331,124.0,-293.07191011235966
267,33.0,3.0,28.512820512820515,36.0,100.0,1.0,5.555555555555555,88.88888888888889,4.0,4.5,2.25,4.2,-7.4539325842696655,940.923076923077,1188.0,3300.0,33.0,183.33333333333331,2933.333333333333,132.0,148.5,-245.97977528089896
268,42.0,3.0,25.107115384615383,40.0,100.0,2.0,15.0,37.5,3.1666666666666665,4.0,2.5,2.8,1.5460674157303345,1054.498846153846,1680.0,4200.0,84.0,630.0,1575.0,133.0,168.0,64.93483146067405
269,33.0,3.0,31.730769230769234,45.0,112.5,1.0,38.88888888888889,38.88888888888889,3.6043478260869564,4.333333333333333,3.75,3.8,-7.4539325842696655,1047.1153846153848,1485.0,3712.5,33.0,1283.3333333333335,1283.3333333333335,118.94347826086955,143.0,-245.97977528089896
270,32.0,3.0,25.107115384615383,55.0,137.5,2.0,72.72727272727273,18.181818181818183,2.3333333333333335,3.6666666666666665,4.75,2.8,-8.453932584269666,803.4276923076923,1760.0,4400.0,64.0,2327.2727272727275,581.8181818181819,74.66666666666667,117.33333333333333,-270.5258426966293
271,31.0,2.0,19.73846153846154,40.0,133.33333333333331,2.0,19.047619047619047,71.42857142857143,4.0,3.8333333333333335,4.0,3.6,-9.453932584269666,611.8923076923077,1240.0,4133.333333333333,62.0,590.4761904761905,2214.285714285714,124.0,118.83333333333334,-293.07191011235966
272,34.0,2.0,26.134615384615387,40.0,100.0,3.0,12.5,25.0,4.333333333333333,3.6666666666666665,3.5,3.8,-6.4539325842696655,888.5769230769231,1360.0,3400.0,102.0,425.0,850.0,147.33333333333331,124.66666666666666,-219.43370786516863
273,36.0,2.0,20.192307692307693,60.0,150.0,2.0,13.88888888888889,55.55555555555556,3.6666666666666665,2.3333333333333335,3.75,2.2,-4.4539325842696655,726.9230769230769,2160.0,5400.0,72.0,500.0,2000.0,132.0,84.0,-160.34157303370796
274,35.0,2.0,15.384615384615385,30.0,100.0,3.0,33.33333333333333,22.22222222222222,3.0,3.3333333333333335,4.0,3.0,-5.4539325842696655,538.4615384615385,1050.0,3500.0,105.0,1166.6666666666665,777.7777777777777,105.0,116.66666666666667,-190.8876404494383
275,30.0,2.0,22.30769230769231,30.0,100.0,3.0,33.33333333333333,16.666666666666664,3.8333333333333335,1.5,4.0,2.8,-10.453932584269666,669.2307692307693,900.0,3000.0,90.0,999.9999999999999,499.99999999999994,115.0,45.0,-313.61797752808997
276,39.0,2.0,16.923076923076923,45.0,150.0,1.0,0.0,31.595541042675375,3.1666666666666665,3.6666666666666665,4.0,2.2,-1.4539325842696655,660.0,1755.0,5850.0,39.0,0.0,1232.2261006643396,123.5,143.0,-56.703370786516956
277,26.0,2.0,21.346153846153847,40.0,100.0,4.0,13.157894736842104,26.31578947368421,3.6666666666666665,4.5,3.0,4.4,-14.453932584269666,555.0,1040.0,2600.0,104.0,342.10526315789474,684.2105263157895,95.33333333333333,117.0,-375.8022471910113
278,29.0,2.0,18.907538461538465,48.0,160.0,1.0,43.75,12.5,3.3333333333333335,2.5,4.0,2.2,-11.453932584269666,548.3186153846154,1392.0,4640.0,29.0,1268.75,362.5,96.66666666666667,72.5,-332.1640449438203
279,39.0,2.0,15.576923076923077,35.0,175.0,3.0,26.31578947368421,10.526315789473683,2.8333333333333335,2.1666666666666665,2.5,2.4,-1.4539325842696655,607.5,1365.0,6825.0,117.0,1026.3157894736842,410.52631578947364,110.5,84.5,-56.703370786516956
280,40.0,2.0,18.46153846153846,40.0,133.33333333333331,1.0,33.33333333333333,57.14285714285714,4.5,3.030637254901961,5.0,3.0,-0.45393258426966554,738.4615384615383,1600.0,5333.333333333332,40.0,1333.333333333333,2285.7142857142853,180.0,121.22549019607844,-18.15730337078662
281,29.0,2.0,17.69230769230769,43.0,143.33333333333334,1.0,0.0,93.02325581395348,4.0,3.0,5.0,2.4,-11.453932584269666,513.076923076923,1247.0,4156.666666666667,29.0,0.0,2697.674418604651,116.0,87.0,-332.1640449438203
282,26.0,2.0,18.995290423861853,36.75,100.0,1.0,43.53741496598639,39.455782312925166,2.1666666666666665,1.8333333333333333,4.75,2.8,-14.453932584269666,493.8775510204082,955.5,2600.0,26.0,1131.9727891156463,1025.8503401360542,56.33333333333333,47.666666666666664,-375.8022471910113
283,33.0,2.0,22.407692307692308,45.0,150.0,1.0,17.77777777777778,53.333333333333336,2.6666666666666665,2.3333333333333335,3.25,3.0,-7.4539325842696655,739.4538461538461,1485.0,4950.0,33.0,586.6666666666667,1760.0,88.0,77.0,-245.97977528089896
284,25.0,2.0,18.88111888111888,48.0,145.45454545454547,4.0,37.5,62.5,3.0,2.8333333333333335,4.75,3.6,-15.453932584269666,472.027972027972,1200.0,3636.3636363636365,100.0,937.5,1562.5,75.0,70.83333333333334,-386.3483146067416
285,43.0,2.0,19.23076923076923,30.0,100.0,2.0,50.0,3.3333333333333335,3.8024691358024696,2.8333333333333335,3.0,3.287591240875912,2.5460674157303345,826.9230769230769,1290.0,4300.0,86.0,2150.0,143.33333333333334,163.5061728395062,121.83333333333334,109.48089887640438
286,33.0,2.0,27.403846153846157,30.0,125.0,2.0,46.666666666666664,33.33333333333333,4.0,3.0,3.5,3.6,-7.4539325842696655,904.3269230769232,990.0,4125.0,66.0,1540.0,1099.9999999999998,132.0,99.0,-245.97977528089896
287,31.0,2.0,18.907692307692308,40.0,133.33333333333331,1.0,15.497398707236323,63.37695096957275,3.1666666666666665,2.6666666666666665,4.75,3.0,-9.453932584269666,586.1384615384616,1240.0,4133.333333333333,31.0,480.41935992432605,1964.6854800567553,98.16666666666666,82.66666666666666,-293.07191011235966
288,25.0,2.0,22.03846153846154,45.0,112.5,1.0,26.666666666666668,66.66666666666666,3.8333333333333335,3.5,3.0,4.2,-15.453932584269666,550.9615384615385,1125.0,2812.5,25.0,666.6666666666667,1666.6666666666665,95.83333333333334,87.5,-386.3483146067416
289,30.0,2.0,25.961538461538463,40.0,100.0,3.0,0.0,87.5,4.333333333333333,4.0,2.0,3.8,-10.453932584269666,778.8461538461539,1200.0,3000.0,90.0,0.0,2625.0,130.0,120.0,-313.61797752808997
290,29.0,2.0,21.346153846153847,55.0,137.5,1.0,16.666666666666664,20.833333333333336,2.3333333333333335,1.6666666666666667,4.75,1.6,-11.453932584269666,619.0384615384615,1595.0,3987.5,29.0,483.33333333333326,604.1666666666667,67.66666666666667,48.333333333333336,-332.1640449438203
291,28.0,2.0,23.94126923076923,45.0,112.5,2.0,15.555555555555555,77.77777777777779,5.0,2.0,3.5,4.0,-12.453932584269666,670.3555384615385,1260.0,3150.0,56.0,435.55555555555554,2177.777777777778,140.0,56.0,-348.71011235955064
292,33.0,2.0,22.058769230769233,42.0,140.0,1.0,17.206486303399803,64.52432363774928,2.6666666666666665,1.8333333333333333,4.25,1.4,-7.4539325842696655,727.9393846153847,1386.0,4620.0,33.0,567.8140480121936,2129.302680045726,88.0,60.5,-245.97977528089896
293,31.0,2.0,22.046153846153846,35.0,116.66666666666669,1.0,0.0,71.42857142857143,3.1666666666666665,2.1666666666666665,3.75,2.8,-9.453932584269666,683.4307692307692,1085.0,3616.6666666666674,31.0,0.0,2214.285714285714,98.16666666666666,67.16666666666666,-293.07191011235966
294,37.0,2.0,17.307692307692307,40.0,100.0,2.0,27.77777777777778,22.22222222222222,4.666666666666667,3.0,5.0,3.6,-3.4539325842696655,640.3846153846154,1480.0,3700.0,74.0,1027.7777777777778,822.2222222222222,172.66666666666669,111.0,-127.79550561797762
295,26.0,2.0,22.0,40.0,133.33333333333331,2.0,0.0,67.4246781400699,3.8333333333333335,3.0,2.5,2.8,-14.453932584269666,572.0,1040.0,3466.666666666666,52.0,0.0,1753.0416316418175,99.66666666666667,78.0,-375.8022471910113
296,28.0,2.0,21.346153846153847,47.5,118.75,3.0,4.3478260869565215,76.08695652173914,4.333333333333333,4.666666666666667,2.75,4.6,-12.453932584269666,597.6923076923077,1330.0,3325.0,84.0,121.7391304347826,2130.434782608696,121.33333333333333,130.66666666666669,-348.71011235955064
297,35.0,2.0,25.96153846153846,45.0,140.625,1.0,40.454806884041936,33.71233907003495,4.166666666666667,3.3333333333333335,3.5,2.8,-5.4539325842696655,908.6538461538461,1575.0,4921.875,35.0,1415.9182409414677,1179.9318674512233,145.83333333333334,116.66666666666667,-190.8876404494383
298,32.0,2.0,17.946153846153845,30.0,100.0,1.0,50.0,33.33333333333333,4.0,2.5,4.0,3.8,-8.453932584269666,574.276923076923,960.0,3200.0,32.0,1600.0,1066.6666666666665,128.0,80.0,-270.5258426966293
299,24.0,2.0,12.692307692307692,20.0,100.0,1.0,75.0,0.0,4.166666666666667,2.6666666666666665,3.5,3.0,-16.453932584269666,304.6153846153846,480.0,2400.0,24.0,1800.0,0.0,100.0,64.0,-394.894382022472
300,29.0,2.0,22.21153846153846,40.0,100.0,1.0,12.5,25.0,2.8333333333333335,2.6666666666666665,3.0,2.4,-11.453932584269666,644.1346153846154,1160.0,2900.0,29.0,362.5,725.0,82.16666666666667,77.33333333333333,-332.1640449438203
301,35.0,2.0,26.153846153846153,30.0,100.0,1.0,20.256192992074965,65.83262722424364,4.512165450121654,2.3333333333333335,3.0,3.8,-5.4539325842696655,915.3846153846154,1050.0,3500.0,35.0,708.9667547226238,2304.141952848527,157.9257907542579,81.66666666666667,-190.8876404494383
302,33.0,2.0,26.153846153846153,35.0,116.66666666666669,2.0,34.285714285714285,28.57142857142857,4.666666666666667,3.1666666666666665,3.0,3.8,-7.4539325842696655,863.0769230769231,1155.0,3850.0000000000005,66.0,1131.4285714285713,942.8571428571428,154.0,104.5,-245.97977528089896
303,31.0,2.0,22.087912087912088,35.0,100.0,3.0,28.57142857142857,28.57142857142857,3.1666666666666665,3.3333333333333335,4.25,2.6,-9.453932584269666,684.7252747252747,1085.0,3100.0,93.0,885.7142857142857,885.7142857142857,98.16666666666666,103.33333333333334,-293.07191011235966
304,35.0,2.0,22.30769230769231,30.0,100.0,2.0,33.33333333333333,33.33333333333333,3.5,2.5,3.25,2.4,-5.4539325842696655,780.7692307692308,1050.0,3500.0,70.0,1166.6666666666665,1166.6666666666665,122.5,87.5,-190.8876404494383
305,34.0,2.0,25.575,40.0,100.0,2.0,40.454806884041936,44.94978542671327,3.6666666666666665,4.0,3.25,4.6,-6.4539325842696655,869.55,1360.0,3400.0,68.0,1375.4634340574257,1528.292704508251,124.66666666666666,136.0,-219.43370786516863
306,27.0,2.0,22.06153846153846,30.0,100.0,2.0,16.666666666666664,66.66666666666666,2.8333333333333335,2.8333333333333335,3.25,3.4,-13.453932584269666,595.6615384615385,810.0,2700.0,54.0,449.99999999999994,1799.9999999999998,76.5,76.5,-363.256179775281
307,26.0,2.0,22.058461538461536,50.0,166.66666666666669,1.0,18.0,70.0,2.8333333333333335,2.5,3.5,3.0,-14.453932584269666,573.52,1300.0,4333.333333333334,26.0,468.0,1820.0,73.66666666666667,65.0,-375.8022471910113
308,26.0,2.0,18.46153846153846,45.0,150.0,1.0,8.88888888888889,68.88888888888889,3.0,3.8333333333333335,4.0,3.6,-14.453932584269666,479.99999999999994,1170.0,3900.0,26.0,231.11111111111111,1791.111111111111,78.0,99.66666666666667,-375.8022471910113
309,30.0,2.0,18.908076923076926,25.0,125.0,1.0,25.0,40.0,4.5,4.333333333333333,3.0,4.6,-10.453932584269666,567.2423076923078,750.0,3750.0,30.0,750.0,1200.0,135.0,130.0,-313.61797752808997
310,25.0,2.0,22.0,30.0,100.0,1.0,9.67741935483871,87.09677419354838,4.166666666666667,4.5,2.5,3.6,-15.453932584269666,550.0,750.0,2500.0,25.0,241.93548387096774,2177.4193548387098,104.16666666666667,112.5,-386.3483146067416
311,28.0,2.0,22.30769230769231,30.0,100.0,2.0,6.666666666666667,50.0,2.3333333333333335,1.6666666666666667,4.5,2.2,-12.453932584269666,624.6153846153846,840.0,2800.0,56.0,186.66666666666669,1400.0,65.33333333333334,46.66666666666667,-348.71011235955064
312,35.0,2.0,52.88461538461539,60.0,125.0,2.0,17.857142857142858,57.14285714285714,2.5,2.6666666666666665,4.0,3.0,-5.4539325842696655,1850.9615384615386,2100.0,4375.0,70.0,625.0,1999.9999999999998,87.5,93.33333333333333,-190.8876404494383
313,37.0,2.0,26.153846153846153,40.0,133.33333333333331,2.0,60.0,20.0,3.3333333333333335,2.6666666666666665,3.0,3.4,-3.4539325842696655,967.6923076923076,1480.0,4933.333333333333,74.0,2220.0,740.0,123.33333333333334,98.66666666666666,-127.79550561797762
